Time(s),Volume(dB),Delta(dB)
1329.302025,-96.0,-106.0
1329.6166666666666,-96.0,0.0
1329.6333333333334,-96.0,0.0
1330.5,-96.0,0.0
1330.5016666666668,-96.0,0.0
1330.5302722222223,-96.0,0.0
1330.55425,0.0,96.0
1331.7666666666667,0.0,0.0
1331.7683333333334,-23.0,-23.0
1331.8178555555555,-23.0,0.0
1331.8543833333333,1.0,24.0
1331.938777777778,1.0,0.0
1331.9529944444444,-15.0,-16.0
1331.99415,-15.0,0.0
1332.0118527777777,2.0,17.0
1332.4108888888888,2.0,0.0
1332.4242208333333,-96.0,-98.0
1332.9542680555555,-96.0,0.0
1332.9696916666667,3.0,99.0
1333.2928944444445,3.0,0.0
1333.3078944444444,-96.0,-99.0
1333.7075777777777,-96.0,0.0
1333.7225777777778,3.0,99.0
1333.997775,3.0,0.0
1334.013386111111,-17.0,-20.0
1334.065,-17.0,0.0
1334.0813083333333,6.0,23.0
1334.3909361111112,6.0,0.0
1334.4063597222223,-96.0,-102.0
1334.6533347222223,-96.0,0.0
1334.6666666666667,-96.0,0.0
1337.6666666666667,-96.0,0.0
1337.6683333333333,-96.0,0.0
1337.7011222222222,-96.0,0.0
1337.7167333333334,0.0,96.0
1337.9666666666667,0.0,0.0
1337.9776680555556,-10.0,-10.0
1338.0404597222223,-10.0,0.0
1338.050763888889,1.0,11.0
1338.1312416666667,1.0,0.0
1338.1426694444444,-15.0,-16.0
1338.171275,-15.0,0.0
1338.1924638888888,3.0,18.0
1338.4221777777777,3.0,0.0
1338.4348472222223,-96.0,-99.0
1338.5360027777779,-96.0,0.0
1338.55425,7.0,103.0
1338.8666666666666,7.0,0.0
1338.8827555555556,-96.0,-103.0
1339.2783333333334,-96.0,0.0
1339.3,-96.0,0.0
1341.8,-96.0,0.0
1341.8033319444444,-96.0,0.0
1341.8654263888889,-96.0,0.0
1341.8834,0.0,96.0
1342.1,0.0,0.0
1342.1128222222221,-18.0,-18.0
1342.1246944444445,-18.0,0.0
1342.1430944444444,1.0,19.0
1342.7666666666667,1.0,0.0
1342.7683333333334,-24.0,-25.0
1342.8053055555556,-24.0,0.0
1342.828586111111,4.0,28.0
1343.4602583333333,4.0,0.0
1343.4743222222223,-96.0,-100.0
1343.5880277777778,-96.0,0.0
1343.606275,1.0,97.0
1344.1464472222222,1.0,0.0
1344.1631138888888,-96.0,-97.0
1344.695986111111,-96.0,0.0
1344.7126527777777,6.0,102.0
1345.0305444444443,6.0,0.0
1345.0426694444445,-23.0,-29.0
1345.0482666666667,-23.0,0.0
1345.0666666666666,3.0,26.0
1345.1569055555556,3.0,0.0
1345.1723638888889,-25.0,-28.0
1345.2581805555556,-25.0,0.0
1345.2792166666666,1.0,26.0
1346.100563888889,1.0,0.0
1346.1149861111112,-96.0,-97.0
1346.7720027777777,-96.0,0.0
1346.7975805555557,3.0,99.0
1347.1804777777777,3.0,0.0
1347.1954777777778,-96.0,-99.0
1347.7408805555556,-96.0,0.0
1347.7558805555554,2.0,98.0
1347.9195222222222,2.0,0.0
1347.9302527777777,-12.0,-14.0
1347.93585,-12.0,0.0
1347.951461111111,2.0,14.0
1348.7,2.0,0.0
1348.7128222222223,-20.0,-22.0
1348.7219055555556,-20.0,0.0
1348.735425,7.0,27.0
1348.9111555555555,7.0,0.0
1348.924675,-24.0,-31.0
1348.9309694444444,-24.0,0.0
1348.9472777777778,4.0,28.0
1349.6145083333333,4.0,0.0
1349.636175,-96.0,-100.0
1350.045,-96.0,0.0
1350.0666666666666,-96.0,0.0
1357.9,-96.0,0.0
1357.9016666666666,-96.0,0.0
1357.9372444444443,-96.0,0.0
1357.9549472222222,0.0,96.0
1358.486886111111,0.0,0.0
1358.4969194444445,-10.0,-10.0
1358.503213888889,-10.0,0.0
1358.5167333333334,1.0,11.0
1358.590238888889,1.0,0.0
1358.6033319444443,-96.0,-97.0
1358.6612208333333,-96.0,0.0
1358.6807444444444,5.0,101.0
1358.9471444444443,5.0,0.0
1358.9627555555555,-10.0,-15.0
1358.9697472222222,-10.0,0.0
1358.9888444444443,6.0,16.0
1359.3338972222223,6.0,0.0
1359.350563888889,-96.0,-102.0
1360.0375222222222,-96.0,0.0
1360.0541888888888,1.0,97.0
1360.3061416666667,1.0,0.0
1360.3186569444445,-96.0,-97.0
1360.5014291666666,-96.0,0.0
1360.5209166666666,1.0,97.0
1360.8096277777777,1.0,0.0
1360.8231472222221,-15.0,-16.0
1360.867788888889,-15.0,0.0
1360.8973444444443,2.0,17.0
1361.9499333333333,2.0,0.0
1361.9649333333334,-96.0,-98.0
1362.88335,-96.0,0.0
1362.9039277777779,6.0,102.0
1363.5333333333333,6.0,0.0
1363.5505444444445,-96.0,-102.0
1364.8333333333333,-96.0,0.0
1364.8416652777778,-96.0,0.0
1364.8650416666667,-96.0,0.0
1364.8850416666667,-2.0,94.0
1364.9916680555555,-2.0,0.0
1365.0,1.0,3.0
1365.7396083333333,1.0,0.0
1365.7496416666668,-7.0,-8.0
1365.765,-7.0,0.0
1365.7820055555555,2.0,9.0
1366.1499333333334,2.0,0.0
1366.1665125,-23.0,-25.0
1366.2146625,-23.0,0.0
1366.2347277777778,8.0,31.0
1366.754813888889,8.0,0.0
1366.773723611111,-96.0,-104.0
1367.0200013888889,-96.0,0.0
1367.0333333333333,-96.0,0.0
1369.9333333333334,-96.0,0.0
1369.935,-96.0,0.0
1369.967788888889,-96.0,0.0
1369.9820055555556,2.0,98.0
1370.3408694444445,2.0,0.0
1370.3569069444445,-16.0,-18.0
1370.394576388889,-16.0,0.0
1370.4090638888888,3.0,19.0
1371.1284527777777,3.0,0.0
1371.1434527777778,-96.0,-99.0
1371.9614694444444,-96.0,0.0
1371.9764694444445,4.0,100.0
1372.4333333333334,4.0,0.0
1372.435,-15.0,-19.0
1372.4573305555555,-15.0,0.0
1372.4764277777779,5.0,20.0
1372.5693222222221,5.0,0.0
1372.586175,-10.0,-15.0
1372.7005777777779,-10.0,0.0
1372.7160361111112,5.0,15.0
1372.9371166666667,5.0,0.0
1372.956877777778,-96.0,-101.0
1373.359988888889,-96.0,0.0
1373.3804472222223,1.0,97.0
1373.5,1.0,0.0
1373.5016666666668,-18.0,-19.0
1373.5191166666666,-18.0,0.0
1373.5423972222222,6.0,24.0
1373.707536111111,6.0,0.0
1373.727536111111,-96.0,-102.0
1374.1133333333332,-96.0,0.0
1374.1333333333334,-96.0,0.0
1376.7,-96.0,0.0
1376.7016666666666,-96.0,0.0
1376.7602527777779,-96.0,0.0
1376.77935,0.0,96.0
1376.913811111111,0.0,0.0
1376.9273305555555,-18.0,-18.0
1376.946175,-18.0,0.0
1376.9827027777778,1.0,19.0
1377.3333333333333,1.0,0.0
1377.335,-16.0,-17.0
1377.3684861111112,-16.0,0.0
1377.399436111111,1.0,17.0
1377.6333333333334,1.0,0.0
1377.635,-19.0,-20.0
1377.6880083333333,-19.0,0.0
1377.7057111111112,1.0,20.0
1377.9930277777778,1.0,0.0
1378.0082125,-96.0,-97.0
1378.0877375,-96.0,0.0
1378.105711111111,1.0,97.0
1378.3832666666667,1.0,0.0
1378.3982666666666,-96.0,-97.0
1378.9018361111112,-96.0,0.0
1378.916836111111,2.0,98.0
1379.2179944444445,2.0,0.0
1379.2313263888889,-96.0,-98.0
1379.5375652777777,-96.0,0.0
1379.5536861111111,1.0,97.0
1379.8832666666667,1.0,0.0
1379.8970569444446,-96.0,-97.0
1379.9737930555555,-96.0,0.0
1379.989675,1.0,97.0
1380.2666666666667,1.0,0.0
1380.2683333333334,-15.0,-16.0
1380.2822972222223,-15.0,0.0
1380.3,1.0,16.0
1380.6277555555555,1.0,0.0
1380.6426694444444,-21.0,-22.0
1380.6684861111112,-21.0,0.0
1380.686886111111,9.0,30.0
1380.8513277777777,9.0,0.0
1380.8646597222223,-96.0,-105.0
1381.4232930555556,-96.0,0.0
1381.4442944444445,2.0,98.0
1381.9797805555556,2.0,0.0
1381.9981805555556,-20.0,-22.0
1382.0184194444444,-20.0,0.0
1382.0333333333333,-1.0,19.0
1382.3,-1.0,0.0
1382.31,-96.0,-95.0
1382.5353194444444,-96.0,0.0
1382.5543833333334,0.0,96.0
1382.7172972222222,0.0,0.0
1382.735,-22.0,-22.0
1382.7385055555555,-22.0,0.0
1382.7617861111112,1.0,23.0
1382.839475,1.0,0.0
1382.8495083333332,-16.0,-17.0
1382.8829944444444,-16.0,0.0
1382.9,-1.0,15.0
1383.2117194444445,-1.0,0.0
1383.2300513888888,-96.0,-95.0
1384.2872569444444,-96.0,0.0
1384.305588888889,4.0,100.0
1384.7666666666667,4.0,0.0
1384.7783333333334,-96.0,-100.0
1385.0455055555556,-96.0,0.0
1385.0669333333333,1.0,97.0
1385.6666666666667,1.0,0.0
1385.6683333333333,-22.0,-23.0
1385.685086111111,-22.0,0.0
1385.7,1.0,23.0
1386.0471444444445,1.0,0.0
1386.0638111111111,-96.0,-97.0
1386.586225,-96.0,0.0
1386.6028916666667,1.0,97.0
1386.907536111111,1.0,0.0
1386.9238444444445,-20.0,-21.0
1386.9392027777778,-20.0,0.0
1386.9583,1.0,21.0
1387.0666666666666,1.0,0.0
1387.0683333333334,-25.0,-26.0
1387.0829944444445,-25.0,0.0
1387.1013944444444,1.0,26.0
1387.8881472222222,1.0,0.0
1387.9016666666666,-24.0,-25.0
1387.9100527777778,-24.0,0.0
1387.9333333333334,2.0,26.0
1388.5666666666666,2.0,0.0
1388.5776680555555,-21.0,-23.0
1388.6202402777778,-21.0,0.0
1388.6333333333334,1.0,22.0
1388.7666666666667,1.0,0.0
1388.769998611111,-16.0,-17.0
1388.8216347222221,-16.0,0.0
1388.8403055555555,1.0,17.0
1389.5,1.0,0.0
1389.5166666666667,-96.0,-97.0
1390.0941611111111,-96.0,0.0
1390.1108277777778,1.0,97.0
1390.2834,1.0,0.0
1390.2962222222222,-11.0,-12.0
1390.299727777778,-11.0,0.0
1390.3146416666666,1.0,12.0
1390.452025,1.0,0.0
1390.4683333333332,-20.0,-21.0
1390.4843888888888,-20.0,0.0
1390.5,1.0,21.0
1390.6409569444445,1.0,0.0
1390.652326388889,-6.0,-7.0
1390.6594555555555,-6.0,0.0
1390.6694388888889,1.0,7.0
1391.0277555555556,1.0,0.0
1391.0391833333333,-19.0,-20.0
1391.0698805555555,-19.0,0.0
1391.0847944444445,-2.0,17.0
1391.1860555555556,-2.0,0.0
1391.2016666666666,-24.0,-22.0
1391.2602527777779,-24.0,0.0
1391.3016611111111,2.0,26.0
1391.7333333333333,2.0,0.0
1391.735,-17.0,-19.0
1391.7601194444444,-17.0,0.0
1391.7820055555555,-1.0,16.0
1392.2581666666667,-1.0,0.0
1392.2747458333333,-96.0,-95.0
1392.3877375,-96.0,0.0
1392.405711111111,2.0,98.0
1392.7979083333332,2.0,0.0
1392.80585,-10.0,-12.0
1392.8072638888889,-10.0,0.0
1392.8196125,2.0,12.0
1393.0,2.0,0.0
1393.0016666666668,-26.0,-28.0
1393.0477027777779,-26.0,0.0
1393.0716805555555,3.0,29.0
1393.2721111111111,3.0,0.0
1393.2888097222221,-96.0,-99.0
1393.4583347222222,-96.0,0.0
1393.4666666666667,-96.0,0.0
1397.029575,-96.0,0.0
1397.0500666666667,4.0,100.0
1397.2762944444444,4.0,0.0
1397.2879611111111,-96.0,-100.0
1397.5216666666668,-96.0,0.0
1397.5333333333333,-96.0,0.0
1398.3,-96.0,0.0
1398.3016666666667,-96.0,0.0
1398.3484,-96.0,0.0
1398.3709833333332,3.0,99.0
1398.4799138888889,3.0,0.0
1398.4983138888888,-18.0,-21.0
1398.503213888889,-18.0,0.0
1398.5278888888888,7.0,25.0
1398.6235722222223,7.0,0.0
1398.6370916666667,-17.0,-24.0
1398.6698805555557,-17.0,0.0
1398.689675,7.0,24.0
1399.0984722222222,7.0,0.0
1399.1159875,-96.0,-103.0
1399.3866680555554,-96.0,0.0
1399.4,-96.0,0.0
1400.3666666666666,-96.0,0.0
1400.3699986111112,-96.0,0.0
1400.4209375,-96.0,0.0
1400.4430944444443,0.0,96.0
1400.519388888889,-1.92865e-15,-1.92865e-15
1400.535,-14.0,-13.999999999999998
1400.5545416666666,-14.0,0.0
1400.5840972222222,0.0,14.0
1400.7916333333333,0.0,0.0
1400.8072444444444,-96.0,-96.0
1400.867225,-96.0,0.0
1400.8849277777779,0.0,96.0
1401.168061111111,0.0,0.0
1401.1808833333334,-27.0,-27.0
1401.1983333333333,-27.0,0.0
1401.2167333333334,0.0,27.0
1402.052025,0.0,0.0
1402.0683333333334,-20.0,-20.0
1402.090663888889,-20.0,0.0
1402.1055777777779,5.0,25.0
1402.4429611111111,5.0,0.0
1402.4603569444444,-96.0,-101.0
1402.7818763888888,-96.0,0.0
1402.802061111111,3.0,99.0
1402.9,3.0,0.0
1402.9135194444445,-23.0,-26.0
1402.9233,-23.0,0.0
1402.9472777777778,4.0,27.0
1403.5755972222223,4.0,0.0
1403.5902041666666,-96.0,-100.0
1403.7583347222221,-96.0,0.0
1403.7666666666667,-96.0,0.0
1405.0,-96.0,0.0
1405.0033319444444,-96.0,0.0
1405.0682152777779,-96.0,0.0
1405.086188888889,-2.0,94.0
1405.352025,-2.0,0.0
1405.3648472222221,-20.0,-18.0
1405.3816,-20.0,0.0
1405.4,1.0,21.0
1405.6,1.0,0.0
1405.6107305555556,-20.0,-21.0
1405.619813888889,-20.0,0.0
1405.6333333333334,1.0,21.0
1405.7403055555556,1.0,0.0
1405.753825,-13.0,-14.0
1405.765,-13.0,0.0
1405.7799138888888,1.0,14.0
1406.0436583333333,1.0,0.0
1406.0571777777777,-14.0,-15.0
1406.09415,-14.0,0.0
1406.106972222222,2.0,16.0
1406.6096277777779,2.0,0.0
1406.6280277777778,-96.0,-98.0
1406.6977694444445,-96.0,0.0
1406.7161694444444,3.0,99.0
1406.8,3.0,0.0
1406.8093361111112,-14.0,-17.0
1406.8316666666667,-14.0,0.0
1406.8500666666666,3.0,17.0
1407.4,3.0,0.0
1407.415,-96.0,-99.0
1408.1291305555555,-96.0,0.0
1408.1441305555556,4.0,100.0
1408.27085,4.0,0.0
1408.2857638888888,-14.0,-18.0
1408.2920583333334,-14.0,0.0
1408.3090638888889,4.0,18.0
1408.6755972222222,4.0,0.0
1408.6939291666667,-96.0,-100.0
1409.8208569444444,-96.0,0.0
1409.8391888888889,2.0,98.0
1410.0214805555556,2.0,0.0
1410.0315138888889,-12.0,-14.0
1410.046175,-12.0,0.0
1410.061088888889,2.0,14.0
1410.1333333333334,2.0,0.0
1410.147123611111,-14.0,-16.0
1410.2022458333333,-14.0,0.0
1410.2209166666667,2.0,16.0
1410.3,2.0,0.0
1410.3135194444444,-18.0,-20.0
1410.3274833333332,-18.0,0.0
1410.3403055555555,5.0,23.0
1410.5666666666666,5.0,0.0
1410.5804569444444,-21.0,-26.0
1410.6320930555555,-21.0,0.0
1410.6500666666666,1.0,22.0
1410.952025,1.0,0.0
1410.9655444444445,-22.0,-23.0
1410.9822972222223,-22.0,0.0
1411.0041833333332,8.0,30.0
1411.3589972222221,8.0,0.0
1411.3733333333332,-96.0,-104.0
1411.5323777777778,-96.0,0.0
1411.5488055555556,3.0,99.0
1411.9666666666667,3.0,0.0
1411.9683333333332,-19.0,-22.0
1411.9983333333332,-19.0,0.0
1412.0167333333334,6.0,25.0
1412.3387777777778,6.0,0.0
1412.3574166666667,-96.0,-102.0
1412.5883333333334,-96.0,0.0
1412.6,-96.0,0.0
1413.6333333333334,-96.0,0.0
1413.64,-96.0,0.0
1413.7307166666667,-96.0,0.0
1413.7534194444445,3.0,99.0
1414.0396083333333,3.0,0.0
1414.0489444444445,-3.0,-6.0
1414.0608166666666,-3.0,0.0
1414.0666666666666,3.0,6.0
1414.1610888888888,3.0,0.0
1414.1744555555556,-15.0,-18.0
1414.2477222222221,-15.0,0.0
1414.2687583333334,4.0,19.0
1414.494986111111,4.0,0.0
1414.5078083333333,-15.0,-19.0
1414.574063888889,-15.0,0.0
1414.5882805555555,4.0,19.0
1414.6750333333334,4.0,0.0
1414.6885527777779,-13.0,-17.0
1414.6962416666668,-13.0,0.0
1414.7195222222222,4.0,17.0
1414.9221777777777,4.0,0.0
1414.9388444444444,-96.0,-100.0
1415.736661111111,-96.0,0.0
1415.7589055555557,5.0,101.0
1415.9186916666667,5.0,0.0
1415.9294222222222,-15.0,-20.0
1415.9566333333332,-15.0,0.0
1415.9854916666666,5.0,20.0
1416.471413888889,5.0,0.0
1416.4856305555556,-96.0,-101.0
1416.5490972222221,-96.0,0.0
1416.5695888888888,3.0,99.0
1417.0387777777778,3.0,0.0
1417.050476388889,-16.0,-19.0
1417.118148611111,-16.0,0.0
1417.1333333333334,3.0,19.0
1417.4094944444444,3.0,0.0
1417.4267388888888,-96.0,-99.0
1417.6883333333333,-96.0,0.0
1417.7,-96.0,0.0
1419.1333333333334,-96.0,0.0
1419.1366652777779,-96.0,0.0
1419.1994569444444,-96.0,0.0
1419.2230083333334,1.0,97.0
1419.9338972222222,1.0,0.0
1419.9488111111111,-19.0,-20.0
1420.0094888888889,-19.0,0.0
1420.0320722222223,4.0,23.0
1420.1437916666666,4.0,0.0
1420.154522222222,-9.0,-13.0
1420.1803388888889,-9.0,0.0
1420.1945555555556,3.0,12.0
1421.2094944444445,3.0,0.0
1421.2270097222222,-96.0,-99.0
1421.645501388889,-96.0,0.0
1421.6644111111111,6.0,102.0
1421.7513277777778,6.0,0.0
1421.7683333333334,-16.0,-22.0
1421.7774166666666,-16.0,0.0
1421.7916333333333,3.0,19.0
1421.9839638888889,3.0,0.0
1421.998725,-5.0,-8.0
1422.0838444444444,-5.0,0.0
1422.1016652777778,3.0,8.0
1422.3196597222222,3.0,0.0
1422.335,-22.0,-25.0
1422.355936111111,-22.0,0.0
1422.3757305555555,6.0,28.0
1422.5790833333333,6.0,0.0
1422.5940833333334,-96.0,-102.0
1422.885,-96.0,0.0
1422.9,-96.0,0.0
1423.7,-96.0,0.0
1423.7033319444445,-96.0,0.0
1423.771701388889,-96.0,0.0
1423.7917666666667,3.0,99.0
1423.9,3.0,0.0
1423.9016666666666,-20.0,-23.0
1423.9156305555555,-20.0,0.0
1423.9333333333334,3.0,23.0
1424.3061416666667,3.0,0.0
1424.319473611111,-96.0,-99.0
1424.5866680555555,-96.0,0.0
1424.6,-96.0,0.0
1425.8,-96.0,0.0
1425.8016666666667,-96.0,0.0
1425.838638888889,-96.0,0.0
1425.864011111111,2.0,98.0
1426.0117194444445,2.0,0.0
1426.0273305555556,-24.0,-26.0
1426.0880083333334,-24.0,0.0
1426.1091972222223,1.0,25.0
1426.213811111111,1.0,0.0
1426.2273305555555,-18.0,-19.0
1426.2405972222223,-18.0,0.0
1426.2555111111112,0.0,18.0
1426.322875,0.0,0.0
1426.3391833333333,-22.0,-22.0
1426.4110166666667,-22.0,0.0
1426.4301138888889,1.0,23.0
1426.732338888889,1.0,0.0
1426.748613888889,-96.0,-97.0
1426.8456444444444,-96.0,0.0
1426.8661027777778,4.0,100.0
1427.0,4.0,0.0
1427.0016666666668,-16.0,-20.0
1427.0191166666666,-16.0,0.0
1427.0382138888888,7.0,23.0
1427.1576027777778,7.0,0.0
1427.1683333333333,-10.0,-17.0
1427.1983333333333,-10.0,0.0
1427.2167333333334,7.0,17.0
1427.552025,7.0,0.0
1427.567025,-96.0,-103.0
1427.8516666666667,-96.0,0.0
1427.8666666666666,-96.0,0.0
1429.4,-96.0,0.0
1429.4033319444445,-96.0,0.0
1429.4926180555556,-96.0,0.0
1429.514775,4.0,100.0
1429.9,4.0,0.0
1429.9066666666668,-15.0,-19.0
1430.0224833333334,-15.0,0.0
1430.0423972222222,5.0,20.0
1430.4117194444445,5.0,0.0
1430.4317194444445,-96.0,-101.0
1431.0880388888888,-96.0,0.0
1431.111525,7.0,103.0
1431.6333333333334,7.0,0.0
1431.6383333333333,-12.0,-19.0
1431.7436722222221,-12.0,0.0
1431.7640111111111,7.0,19.0
1432.084661111111,7.0,0.0
1432.1029930555555,-96.0,-103.0
1432.4483347222222,-96.0,0.0
1432.4666666666667,-96.0,0.0
1433.6666666666667,-96.0,0.0
1433.6683333333333,-96.0,0.0
1433.7324972222223,-96.0,0.0
1433.7495027777777,4.0,100.0
1434.6415666666667,4.0,0.0
1434.6553569444445,-96.0,-100.0
1434.7697430555556,-96.0,0.0
1434.7870194444445,4.0,100.0
1435.1846611111112,4.0,0.0
1435.1967861111111,-17.0,-21.0
1435.213538888889,-17.0,0.0
1435.2333333333333,2.0,19.0
1436.0880138888888,2.0,0.0
1436.1092027777777,-96.0,-98.0
1436.1845222222223,-96.0,0.0
1436.205013888889,10.0,106.0
1437.2033527777778,10.0,0.0
1437.2183527777777,-96.0,-106.0
1437.6229166666667,-96.0,0.0
1437.6379166666666,1.0,97.0
1438.054813888889,1.0,0.0
1438.064813888889,-96.0,-97.0
1438.2566666666667,-96.0,0.0
1438.2666666666667,-96.0,0.0
1441.6,-96.0,0.0
1441.6033319444443,-96.0,0.0
1441.6793708333332,-96.0,0.0
1441.6980416666668,3.0,99.0
1442.5408694444445,3.0,0.0
1442.552536111111,-96.0,-99.0
1442.8615416666667,-96.0,0.0
1442.8766944444444,1.0,97.0
1443.0666666666666,1.0,0.0
1443.0760027777778,-15.0,-16.0
1443.0822972222222,-15.0,0.0
1443.1,1.0,16.0
1443.6,1.0,0.0
1443.615611111111,-15.0,-16.0
1443.6504916666668,-15.0,0.0
1443.6716805555557,2.0,17.0
1444.0,2.0,0.0
1444.0016666666668,-21.0,-23.0
1444.044913888889,-21.0,0.0
1444.064011111111,3.0,24.0
1444.3492361111112,3.0,0.0
1444.364236111111,-96.0,-99.0
1444.73115,-96.0,0.0
1444.7531222222221,2.0,98.0
1445.4944222222223,2.0,0.0
1445.5079416666667,-26.0,-28.0
1445.5400333333334,-26.0,0.0
1445.5570388888889,5.0,31.0
1446.0,5.0,0.0
1446.0216666666668,-96.0,-101.0
1446.4116666666666,-96.0,0.0
1446.4333333333334,-96.0,0.0
1449.4333333333334,-96.0,0.0
1449.4366652777778,-96.0,0.0
1449.5350152777778,-96.0,0.0
1449.5529888888889,1.0,97.0
1449.750763888889,1.0,0.0
1449.7642833333334,-15.0,-16.0
1449.774761111111,-15.0,0.0
1449.7917666666667,1.0,16.0
1449.8860555555555,1.0,0.0
1449.8970569444446,-96.0,-97.0
1449.9800680555556,-96.0,0.0
1449.9994361111112,1.0,97.0
1450.0235722222221,1.0,0.0
1450.035,-8.0,-9.0
1450.0392027777777,-8.0,0.0
1450.0527222222222,1.0,9.0
1450.2,1.0,0.0
1450.2033319444445,-16.0,-17.0
1450.2521791666666,-16.0,0.0
1450.2666666666667,4.0,20.0
1450.3970777777777,4.0,0.0
1450.4119583333334,-96.0,-100.0
1450.672836111111,-96.0,0.0
1450.6932944444445,4.0,100.0
1451.8373833333333,4.0,0.0
1451.852263888889,-96.0,-100.0
1452.1103527777777,-96.0,0.0
1452.1294166666667,4.0,100.0
1452.4548138888888,4.0,0.0
1452.4714805555554,-96.0,-100.0
1452.7833333333333,-96.0,0.0
1452.8,-96.0,0.0
1454.3,-96.0,0.0
1454.3016666666667,-96.0,0.0
1454.3560694444445,-96.0,0.0
1454.3765611111112,6.0,102.0
1454.4888444444443,6.0,0.0
1454.5051527777778,-21.0,-27.0
1454.5553722222223,-21.0,0.0
1454.5744694444445,1.0,22.0
1455.1333333333334,1.0,0.0
1455.1366652777779,-24.0,-25.0
1455.1841180555555,-24.0,0.0
1455.2,2.0,26.0
1455.484661111111,2.0,0.0
1455.4981805555556,-13.0,-15.0
1455.5065666666667,-13.0,0.0
1455.5179944444444,2.0,15.0
1455.6235722222223,2.0,0.0
1455.6333347222221,-20.0,-22.0
1455.6507847222222,-20.0,0.0
1455.6687583333332,9.0,29.0
1455.9942888888888,9.0,0.0
1456.011413888889,-96.0,-105.0
1456.2659777777778,-96.0,0.0
1456.2831027777777,5.0,101.0
1456.9408694444444,5.0,0.0
1456.9597791666667,-96.0,-101.0
1457.7220013888889,-96.0,0.0
1457.740213888889,1.0,97.0
1457.9541166666668,1.0,0.0
1457.9718194444445,-27.0,-28.0
1458.0018194444444,-27.0,0.0
1458.0216138888889,3.0,30.0
1458.155511111111,3.0,0.0
1458.1683333333333,-21.0,-24.0
1458.1906638888888,-21.0,0.0
1458.2069722222222,1.0,22.0
1458.8666666666666,1.0,0.0
1458.8683333333333,-15.0,-16.0
1458.8788111111112,-15.0,0.0
1458.890238888889,5.0,20.0
1459.1755972222222,5.0,0.0
1459.1939291666667,-96.0,-101.0
1459.5483347222223,-96.0,0.0
1459.5666666666666,-96.0,0.0
1462.2666666666667,-96.0,0.0
1462.2683333333334,-96.0,0.0
1462.325525,-96.0,0.0
1462.3481083333334,5.0,101.0
1462.8417,5.0,0.0
1462.8531277777777,-16.0,-21.0
1462.8573305555556,-16.0,0.0
1462.8785194444445,5.0,21.0
1463.0944222222222,5.0,0.0
1463.1147611111112,-96.0,-101.0
1463.2096416666666,-96.0,0.0
1463.231375,2.0,98.0
1463.5666666666666,2.0,0.0
1463.5683333333334,-15.0,-17.0
1463.5892694444444,-15.0,0.0
1463.6076694444444,5.0,20.0
1464.3333333333333,5.0,0.0
1464.335,-19.0,-24.0
1464.365,-19.0,0.0
1464.3820055555555,1.0,20.0
1464.7867527777778,1.0,0.0
1464.8019055555555,-96.0,-97.0
1465.0265472222222,-96.0,0.0
1465.0423972222222,3.0,99.0
1465.6666666666667,3.0,0.0
1465.6683333333333,-17.0,-20.0
1465.7206444444444,-17.0,0.0
1465.741136111111,2.0,19.0
1466.0256638888889,2.0,0.0
1466.0370916666666,-10.0,-12.0
1466.065,-10.0,0.0
1466.0847944444445,1.0,11.0
1466.1666666666667,1.0,0.0
1466.1844847222221,-11.0,-12.0
1466.2179930555556,-11.0,0.0
1466.2333333333333,2.0,13.0
1466.6408694444444,2.0,0.0
1466.6557833333334,-6.0,-8.0
1466.6892694444443,-6.0,0.0
1466.7,2.0,8.0
1466.7527222222222,2.0,0.0
1466.7697791666667,-96.0,-98.0
1467.210001388889,-96.0,0.0
1467.2333333333333,-96.0,0.0
1468.7666666666667,-96.0,0.0
1468.7683333333334,-96.0,0.0
1468.8206444444445,-96.0,0.0
1468.8383472222222,2.0,98.0
1469.0333333333333,2.0,0.0
1469.035,-10.0,-12.0
1469.0559361111111,-10.0,0.0
1469.074336111111,4.0,14.0
1469.1755972222222,4.0,0.0
1469.191175,-96.0,-100.0
1469.39,-96.0,0.0
1469.4,-96.0,0.0
1470.4,-96.0,0.0
1470.4016666666666,-96.0,0.0
1470.457463888889,-96.0,0.0
1470.4758638888889,3.0,99.0
1471.3333333333333,3.0,0.0
1471.335,-20.0,-23.0
1471.365,-20.0,0.0
1471.3889777777779,10.0,30.0
1471.8,10.0,0.0
1471.82,-96.0,-106.0
1472.18,-96.0,0.0
1472.2,-96.0,0.0
1473.0666666666666,-96.0,0.0
1473.0683333333334,-96.0,0.0
1473.1087916666668,-96.0,0.0
1473.1299805555554,5.0,101.0
1473.4762944444444,5.0,0.0
1473.4912944444445,-96.0,-101.0
1473.785,-96.0,0.0
1473.8,-96.0,0.0
1482.1333333333334,-96.0,0.0
1482.1366652777779,-96.0,0.0
1482.2161902777777,-96.0,0.0
1482.2369527777778,3.0,99.0
1482.9,3.0,0.0
1482.92,-96.0,-99.0
1483.5693472222222,-96.0,0.0
1483.5893472222222,4.0,100.0
1483.8333333333333,4.0,0.0
1483.835,-15.0,-19.0
1483.865,-15.0,0.0
1483.8847944444444,2.0,17.0
1484.0569055555557,2.0,0.0
1484.0683333333334,-16.0,-18.0
1484.09415,-16.0,0.0
1484.1209166666667,5.0,21.0
1484.2333333333333,5.0,0.0
1484.246426388889,-17.0,-22.0
1484.307126388889,-17.0,0.0
